composed,0.0
angry,0.0
cheerful,0.0
weak,0.0
tense,0.0
confused,-1.0
lively,0.0
sad,0.0
friendly,0.0
tired,0.0
strong,0.0
clearheaded,1.0
untroubled,0.0
grouchy,0.0
playful,0.0
timid,0.0
nervous,0.0
mixed-up,-1.0
vigorous,0.0
dejected,0.0
kindly,0.0
fatigued,0.0
bold,0.0
efficient,1.0
peaceful,0.0
furious,0.0
lighthearted,0.0
unsure,0.0
jittery,0.0
bewildered,-1.0
energetic,0.0
lonely,0.0
sympathetic,0.0
exhausted,0.0
powerful,0.0
attentive,1.0
serene,0.0
bad tempered,0.0
joyful,0.0
self-doubting,0.0
shaky,0.0
perplexed,-1.0
active,0.0
downhearted,0.0
agreeable,0.0
sluggish,0.0
forceful,0.0
able to concentrate,1.0
calm,0.0
mad,0.0
jolly,0.0
uncertain,0.0
anxious,0.0
muddled,1.0
ready-to-go,0.0
discouraged,0.0
good-natured,0.0
weary,0.0
confident,0.0
businesslike,1.0
relaxed,0.0
annoyed,0.0
elated,0.0
inadequate,0.0
uneasy,0.0
dazed,-1.0
full of pep,0.0
gloomy,0.0
affectionate,0.0
drowsy,0.0
self-assured,0.0
mentally alert,1.0
abandoned,0.0
able,0.047
absorbed,1.0
abusive,0.0
acceptable,0.0
accessible,0.114
accomidating,0.0
accommodating,0.015
accomodating,0.006
accountable,1.0
achey,0.0
aching,-0.7140000000000001
achy,0.0
adaptable,0.0
adequate,0.88
adrift,0.0
advanced,0.092
adventurous,0.0
affirmative,0.0
afflicted,0.0
afraid,-0.136
aged,0.0
aggressive,0.0
agile,0.14300000000000002
agitated,-0.316
alarmed,-0.14
alert,0.266
alive,0.0
almighty,0.0
alone,-0.14200000000000002
amazed,-0.7440000000000001
ambiguous,-0.134
ambitious,0.0
amiable,0.451
amorous,0.0
animated,0.6709999999999999
appreciative,0.506
apprehensive,0.0
approachable,0.0
apt,0.0
arousing,0.0
arty,0.0
ashamed,-0.048
asleep,0.0
assertive,0.0
assured,0.0
astonished,-0.888
athletic,0.0
attacked,0.0
attractive,0.119
audacious,0.0
auspicious,0.0
authentic,0.0
avid,0.0
awake,0.0
aware,0.179
awesome,0.0
awkward,-0.228
bad,0.0
baffled,-1.0
balanced,0.123
bald,0.0
balmy,0.0
bankrupt,0.0
befuddled,-1.0
beligerent,0.0
beneficial,0.206
benevolent,0.0
benighted,0.0
bitter,-0.017
bleeding,-0.31
blind,0.0
blissful,0.0
bloated,0.0
blue,0.0
bored,-0.014
boring,0.0
bothered,-1.0
bothersome,0.0
brash,0.0
brassy,0.0
brave,0.005
breathless,0.0
bright,0.0
brilliant,0.0
brisk,0.329
brittle,0.0
broad,0.0
broken,0.0
bullied,0.0
burned,0.0
burnt,0.0
busy,0.0
calming,0.0
capable,0.053
captivating,0.0
carefree,0.0
careful,1.0
caring,0.127
carrying,0.0
casual,0.0
cautious,0.0
challenging,0.0
charismatic,0.0
charitable,0.0
chatty,0.0
cheeky,0.0
cheesy,0.0
chimerical,0.0
civil,0.0
clamorous,0.0
clear,0.08199999999999999
clever,0.0
clogged,0.0
close,0.0
cloudy,0.0
clumsy,0.0
cocky,0.0
cogent,0.0
cohesive,0.0
cold,0.0
collapsed,0.0
collected,0.0
collective,0.0
collegial,0.0
colorful,0.0
colourful,0.0
comely,0.0
comfortable,0.016
committed,0.0
compact,0.29100000000000004
compelling,0.0
competent,0.095
competitive,0.807
complete,0.076
complex,-0.063
complicated,-0.185
comprehensive,0.12
concentrated,0.7909999999999999
concerned,-0.7809999999999999
conducive,0.0
confounded,-1.0
confusing,-0.45799999999999996
congenial,0.0
conscious,0.0
considerate,0.0
consistent,0.116
contemporary,0.0
content,0.0
contented,0.655
continuous,0.0
contradictory,-0.637
contributing,0.0
controlled,0.0
controlling,1.0
controversial,0.0
convenient,0.53
convivial,0.0
cool,0.041
cooperative,0.0
cordial,0.536
corrupt,0.0
cosy,0.0
courageous,0.0
courteous,0.5539999999999999
courtious,0.0
cowardly,0.0
cozy,0.0
crabby,0.0
cracked,0.0
cranky,0.0
crazed,0.0
creative,0.097
cried,0.0
crisp,0.043
cry,0.0
cunning,0.0
curious,0.0
cursed,0.0
curtious,0.0
cute,0.0
cynical,0.0
dappled,0.0
daring,0.0
dark,0.0
darkened,-0.526
dashing,0.0
dated,0.0
dead,0.0
decadent,0.0
decisive,0.0
declining,0.0
dedicated,0.0
defenceless,0.0
defensive,0.0
defiant,0.0
deficient,0.0
dehydrated,0.0
deliberate,0.0
delicate,0.0
delirious,0.0
delusional,-1.0
democratic,0.0
demoralized,0.0
dependable,0.198
dependant,0.0
deplorable,0.0
deprecated,0.0
depressed,-0.015
depressing,0.0
deprived,0.0
despairing,0.0
desperate,0.0
despised,0.0
despondent,-0.7440000000000001
desponding,0.0
destructive,0.0
detached,0.0
deterred,0.0
devastated,-0.363
devoted,0.0
diligent,0.081
dim,-0.547
diplomatic,0.0
disappointed,-0.11
disappointing,0.0
discreet,0.769
disgusted,0.0
disheartening,0.0
dismayed,-0.162
disordered,0.0
disorganised,-1.0
disorganized,-0.464
disorientated,-0.5
disoriented,-0.932
dispirited,0.0
displeased,0.0
dissipated,0.0
distinctive,0.0
distinguished,0.0
distracted,-0.589
distraught,0.0
distressed,-0.5820000000000001
disturbed,-0.362
disturbing,0.0
dizzy,-0.068
dominant,0.0
dormant,0.0
doubtful,0.0
drained,0.0
dramatic,0.0
dreary,0.0
droopy,0.0
drunk,-0.047
dull,-0.361
durable,0.006
dynamic,0.024
dysfunctional,0.0
eager,0.094
easy,0.127
easygoing,0.0
economic,1.0
economical,0.911
edgy,0.0
effective,0.757
elegant,0.175
eloquent,0.0
emaciated,0.0
embarrassed,-0.083
emotional,0.0
empathetic,0.0
empowered,0.0
empowering,0.0
empty,-0.027000000000000003
encouraged,0.0
enduring,0.0
energized,0.0
engage,0.0
engaged,0.034
engaging,0.0
engrossing,0.0
enigmatic,0.0
enjoyable,0.142
enormous,0.0
entangled,-1.0
enterprising,0.0
entertaining,0.0
enthusiastic,0.0
entrancing,0.0
equipped,0.371
equitable,1.0
erotic,0.0
erratic,0.0
essential,0.0
evocative,0.0
exalted,0.0
excellent,0.32299999999999995
excited,-0.004
exciting,0.0
exhilarated,0.0
exhilarating,0.0
exotic,0.0
expectant,0.0
expeditious,1.0
experienced,0.031
explicit,0.0
explosive,0.0
exuberant,0.0
faded,0.0
faint,0.0
fair,0.871
faithful,0.055
famished,0.0
famous,0.0
fantastic,0.0
fascinating,0.0
fast,0.68
faster,0.76
fearful,-0.061
fearless,0.0
feasible,0.644
feeble,0.0
festive,0.0
fickle,0.0
fidgety,0.0
fierce,0.0
fiery,0.0
fighting,0.0
firm,0.0
firmly,0.0
fit,0.0
flawed,0.0
flexible,0.14200000000000002
fluffy,0.0
flushed,0.0
foolish,0.0
foolowed,0.0
fought,0.0
fragile,0.0
fragmented,0.0
frail,0.0
frank,0.0
frantic,0.0
fresh,0.028
frightened,-0.626
frightening,0.0
frisky,0.0
fruitless,0.0
frustrated,-0.172
frustrating,0.0
fuddled,0.0
fun,0.016
functional,0.301
fundamental,0.0
funloving,0.0
funny,0.0
garbled,-1.0
gay,0.0
generous,0.29600000000000004
genial,0.0
gentle,0.155
genuine,0.0
glad,0.0
glassy,0.0
glucophage,0.0
good,0.068
gorgeous,0.0
graceful,0.0
gracious,0.307
granular,0.0
grateful,0.0
grating,0.0
grave,0.0
great,0.03
grieve,0.0
gripping,0.0
groggy,-0.122
grotesque,-1.0
growing,0.0
grubby,0.0
grumpy,0.0
guilty,-0.135
gusty,0.0
gymnastic,0.0
haggard,0.0
handy,0.091
happy,0.0
hard,0.014
harmonious,0.0
harrassed,0.0
hateful,0.0
haunting,0.0
hazy,0.0
healthy,0.0
heartbreaking,0.0
heartfelt,0.0
heartless,0.0
hearty,0.0
helpful,0.034
helpfull,0.0
helpless,-0.087
helpul,0.0
hoarse,0.0
hollow,0.0
homely,0.0
homesick,0.0
hopeful,0.0
hopeless,0.0
horny,0.0
horrible,0.0
horrified,-0.727
hospitable,0.0
hostile,0.0
hot,0.0
humanitarian,0.0
humiliated,-0.239
humorous,0.0
hung,-0.265
hungover,0.0
hungry,0.0
hurt,-0.185
hurting,0.0
idiosyncratic,0.0
ill,-0.014
impatient,0.0
impeccable,0.0
implacable,0.0
important,0.025
impotent,0.0
impressive,0.0
impulsive,0.0
inaccurate,0.0
inappropriate,0.0
incapable,0.0
inclined,0.0
incompetent,0.0
incomplete,0.0
inconclusive,0.0
inconspicuous,1.0
inconvenienced,0.0
indecisive,0.0
indefinite,0.0
independent,0.0
indignant,0.0
indispensable,0.0
ineffective,0.0
ineffectual,0.0
inefficient,0.0
inequitable,0.0
inexperienced,0.0
inferior,0.0
infirm,0.0
influential,0.0
informal,0.0
informative,0.054000000000000006
informed,0.016
injured,0.0
innovative,0.248
inquisitive,0.0
insecure,0.0
inspirational,0.0
inspiring,0.0
insufficient,0.0
integrative,0.0
intelligent,0.075
intense,0.0
interested,0.211
interesting,0.0
intimate,0.0
intriguing,0.654
intuitive,0.067
invincible,0.0
involved,0.0
ironic,0.0
irresolute,0.0
irritable,0.0
irritated,0.0
isolated,-0.051
isolating,0.0
jaded,0.0
jagged,0.0
jingoistic,0.0
jovial,0.0
joyous,0.0
jumpy,0.0
kind,0.121
knowledgeable,0.052000000000000005
lacking,-0.057
lagging,0.0
lame,0.0
lamentable,0.0
languid,0.0
lasting,0.0
lathargic,0.0
lazy,0.0
legitimate,0.0
leisurely,0.0
lethargic,0.0
lewd,0.0
light,0.025
lightweight,0.101
likable,0.0
likeable,0.0
likely,0.0
limp,0.0
listless,0.0
livelier,1.0
living,0.0
loathe,0.0
logical,0.339
lonesome,0.0
loose,0.0
loud,0.0
lousy,0.0
love,-0.062
loved,0.0
lovely,0.0
loving,0.022
loyal,0.0
lucid,0.0
lush,0.0
lusty,0.0
luxurious,0.0
magical,0.0
majestic,0.0
masculine,0.0
maternal,0.0
meaningful,0.0
meditative,0.375
melodic,0.0
melodious,0.0
memorable,0.0
merry,0.0
meticulous,0.0
mighty,0.0
mild,0.0
minimalist,1.0
mischievous,0.0
miserable,0.0
misinterpreted,-1.0
misleading,0.0
misled,-1.0
moody,0.0
mortal,0.0
mortified,0.0
motivated,0.0
muscular,0.0
mysterious,0.0
mystical,0.0
mystified,-0.52
natural,0.111
nauseous,0.0
necessary,0.172
neighborly,0.0
nervousy,0.0
nice,0.027999999999999997
noble,0.0
nonviolent,0.0
normal,0.0
numb,0.0
obliging,0.0
obscure,-0.415
obsolete,0.0
offended,0.0
old,-0.011
open,0.037000000000000005
oppressed,0.0
optimistic,0.0
organised,1.0
organized,0.8140000000000001
ornery,0.0
outdated,0.0
outgoing,0.0
outraged,0.0
overrun,0.0
overweight,0.0
overwhelmed,-0.546
overwhelming,0.0
overworked,0.0
overwrought,0.0
pacific,0.0
painful,0.0
pale,0.0
panicky,0.0
paralyzed,-1.0
paranoid,0.0
partial,0.0
passionate,0.0
passive,0.0
pathetic,0.0
patient,0.08900000000000001
peculiar,0.0
peeved,-1.0
peremptory,0.0
persistent,0.0
persuasive,0.0
pessimistic,0.0
petrified,0.0
pissed,0.0
pitiful,0.0
placid,0.0
plagued,0.0
pleasant,0.27
pleasent,1.0
pleasing,0.0
poetic,0.0
poignant,0.0
polite,0.214
poor,0.0
popular,0.027000000000000003
positive,0.0
powerless,0.0
practicable,1.0
practical,0.804
precarious,0.0
precious,0.0
prepared,0.0
productive,0.759
professional,0.166
profitable,0.905
profound,0.182
progressive,0.0
prominent,0.0
promising,0.0
prompt,0.116
proper,0.0
prosperous,0.0
protective,0.0
proud,0.0
provocative,0.0
prudent,1.0
punctual,1.0
pungent,0.0
pure,0.042
purposeful,0.0
pursued,0.0
pushed,0.0
puzzled,-0.471
quaint,0.0
querulous,0.0
quick,0.7080000000000001
quiet,0.063
quirky,0.0
radical,0.0
rambling,0.0
rapid,0.329
rapturous,0.0
rational,0.047
ready,0.004
reasonable,0.225
reassured,0.0
reassuring,0.0
rebellious,0.0
receptive,0.238
reckless,0.0
refined,0.0
reflective,0.0
refreshed,0.0
refreshing,0.0
relaxing,0.0
reliable,0.677
relieved,0.0
remarkable,0.0
resentful,0.0
resilient,0.0
resistant,0.0
resolute,0.0
resourceful,0.0
respectful,0.35
responsible,0.099
responsive,0.524
rested,0.0
restful,0.0
restless,0.0
revengeful,0.0
revolutionary,0.0
rich,0.0
rigid,0.0
risky,0.0
riveting,0.0
robbed,0.0
rocky,0.0
romantic,0.0
rosy,0.0
rugged,0.0
rundown,0.0
saddened,0.0
safe,0.365
sanguine,0.0
satyrical,0.0
savvy,0.0
scalable,0.491
scared,-0.376
scary,0.0
scattered,0.0
scolded,0.0
secluded,0.0
secure,0.133
senitive,0.0
senseless,0.0
sensible,0.17
sensitive,0.174
serious,0.0
sexy,0.0
shaken,0.0
shaking,0.0
shallow,0.0
shameful,0.0
sharp,0.0
shit,0.0
shocked,-0.264
shocking,0.0
shrewd,0.0
shy,0.0
sick,0.0
sickening,0.0
significant,0.0
silent,0.764
simple,0.05
simpler,1.0
sincere,0.0
sinful,0.0
sitting,1.0
skillful,1.0
skinny,0.0
sleep,0.0
sleeping,0.0
sleepy,0.0
slouching,0.0
slow,-0.011
smart,0.305
smiling,0.019
smooth,0.413
sobering,0.0
socail,0.0
sociable,0.0
social,0.0
soft,0.0
solemn,0.0
solid,0.0
solitary,0.0
soothing,0.0
sophisticated,0.011
sore,0.0
sorrowful,0.0
sorry,0.0
sound,0.064
spacious,0.0
speculative,0.0
speedy,0.455
spent,0.0
spirited,0.0
spiritless,0.0
spleeny,0.0
splendid,0.0
sporadic,0.0
sporty,0.0
squeamish,0.0
stable,0.138
stark,0.0
steadfast,0.0
steady,0.0
stiff,0.0
stirring,0.0
stouthearted,0.0
straightforward,0.597
streamlined,0.931
stressed,0.0
stressful,0.0
striking,0.0
struck,0.0
studious,1.0
stunned,-0.581
stunning,0.0
stupid,-0.13699999999999998
sturdy,0.0
successful,0.887
suffered,0.0
suffering,0.0
suicidal,0.0
suitable,1.0
sullen,0.0
sunburned,0.0
super,0.0
supple,0.0
supportive,0.0
surprised,-0.397
surprising,0.0
susceptible,0.0
suspenseful,0.0
sustainable,0.579
sustained,0.0
sweating,0.0
sweaty,0.0
sweet,0.009000000000000001
swift,0.313
talented,0.0
talkative,0.0
tasty,0.0
tearful,0.0
tender,0.0
terrified,-0.78
terse,0.0
thankful,0.0
thirsty,0.0
thoughtful,0.071
thready,0.0
threatened,0.0
thrilling,0.0
thriving,0.0
thwarted,0.0
tight,0.023
tinny,0.0
tireless,0.0
tolerant,0.111
tore,0.0
touching,0.0
tough,0.0
tragic,0.0
tranquil,0.0
transformational,0.0
transparent,0.947
traumatized,0.0
trembling,0.0
trivial,0.0
troubled,-0.5539999999999999
trustworthy,0.135
tyrannous,0.0
unable,-0.158
unacceptable,0.0
unafraid,0.0
unarmed,0.0
unclear,-0.222
uncomfortable,-0.083
unconvincing,0.0
uncouth,0.0
undecided,0.0
undefeated,0.0
understanding,0.0
uneventful,0.0
unfair,0.0
unforgettable,0.0
unfortunate,0.0
unfulfilled,0.0
ungrateful,0.0
unhappy,-0.154
unintelligible,-1.0
unique,0.024
universal,0.0
unobtrusive,0.307
unpleasant,0.0
unpredictable,0.0
unpretentious,0.0
unreliable,0.0
unresponsive,0.0
unrestrained,0.0
unruffled,0.0
unsafe,0.0
unsatisfactory,0.0
unscrupulous,0.0
unsecured,0.0
unselfish,0.0
unsettled,0.0
unsettling,0.0
unstable,0.0
unsteady,0.0
unstrung,0.0
untenable,0.0
upbeat,0.13699999999999998
uplifting,0.0
upright,0.0
upset,-0.149
useful,0.327
useless,0.0
vacant,0.0
vacillating,0.0
vague,-0.039
vain,0.0
valiant,0.0
valuable,0.158
vaporish,0.0
variable,0.0
vengeful,0.0
versatile,0.019
vexed,0.0
vibrant,0.004
vigilant,0.058
vile,0.0
violated,0.0
violent,0.0
virile,0.0
vivacious,0.0
vivid,0.0
vocal,0.0
volatile,0.0
vulnerable,0.0
wakeful,0.0
warlike,0.0
warm,0.015
watchful,0.0
watery,0.0
weakening,0.0
wealthy,0.0
wearied,0.0
welcome,0.0
welcomed,0.0
welcoming,0.022000000000000002
wicked,0.0
wild,0.0
willing,0.0
wise,0.113
withdrawn,0.0
witty,0.0
wobbly,0.0
wonderful,0.119
worn,0.0
worried,-0.156
worthy,0.0
wrong,-0.05
wrought,0.0
young,-0.023
youthful,0.0
zany,0.0
zealous,0.0
